NO98	8732	8624
NO29	3103	4661
NO27	6356	0759
NO75	6983	5943
NO61	3838	2545
NO40	0773	2356
NO11	1201	3718
NO62	8361	4027
NO34	5118	1959
NO06	1440	2497
NO41	9244	4132
NO22	4750	3192
NO36	6509	4106
NO75	3495	0931
NO07	4229	9444
NO51	5871	1650
NO40	1078	6065
NO81	7499	6144
NO73	5071	5085
NO71	0726	6549
NO74	8453	3307
NO67	6365	6849
NO09	5253	7999
NO15	5433	6772
NO02	1789	9249
NO74	8133	7063
NO66	0208	5259
NO71	7326	3749
NO44	2766	6148
NO23	8082	7283
NO73	6205	3239
NO30	6404	1361
NO29	3741	5061
NO04	6555	1178
NO71	4260	1942
NO05	0114	4447
NO40	4501	5566
NO65	4232	2063
NO74	2492	9656
NO04	7495	1992
NO73	6451	8452
NO95	3974	1970
NO91	3107	7628
NO69	1863	6334
NO92	0055	4014
NO67	5053	3326
NO57	9154	4342
NO53	1798	2110
NO10	0109	2750
NO96	9640	5496
NO57	2853	2742
NO15	1099	5357
NO00	6947	5569
NO75	5913	8411
NO81	8385	5391
NO29	5387	5784
NO81	6365	9902
NO17	3006	0856
NO11	1735	6936
NO03	6728	9068
NO91	7212	2496
NO79	5949	3250
NO07	5805	3963
NO33	5838	7421
NO38	7701	7225
NO02	8719	8656
NO41	9396	1664
NO74	3665	8138
NO69	0773	0428
NO55	0916	5539
NO58	3852	6813
NO15	8429	7798
NO65	0041	4062
NO53	2634	1710
NO65	0188	1141
NO20	9778	5418
NO53	0884	1682
NO50	3555	8077
NO66	7319	7346
NO36	2498	4158
NO96	4929	9847
NO04	1195	4854
NO03	8977	2936
NO09	1186	2687
NO94	3680	9255
NO81	1499	5892
NO95	2423	6176
NO45	8098	5491
NO50	5381	5845
NO70	6678	8282
NO65	7477	5045
NO91	3107	9168
NO04	3347	5819
NO88	3029	0699
NO86	4361	1238
NO06	7963	3923
NO76	4160	5447
NO95	4920	4416
NO27	2350	4593
NO72	3471	2869
NO51	1594	1048
NO39	3939	2411
NO42	7388	3249
NO88	8085	4368
NO63	8190	8514
NO81	9995	0097
NO59	0563	7548
NO21	8075	4232
NO66	5200	5779
NO16	3348	9020
NO90	8654	9428
NO56	1840	5485
NO86	9454	7592
NO04	1809	0309
NO36	3677	3167
NO57	4486	5718
NO28	4983	5192
NO04	5391	6087
NO64	6564	3741
NO86	3115	7712
NO39	2769	8084
NO87	8535	8744
NO57	7463	1262
NO48	5241	1660
NO25	7888	0017
NO70	6326	6603
NO10	3359	4566
NO42	1609	9231
NO29	4410	2891
NO73	4978	2920
NO94	1407	6422
NO65	0216	9883
NO04	9135	4159
NO96	4243	1637
NO02	7800	4063
NO99	9644	8323
NO02	0301	1675
NO90	4979	6694
NO60	4163	6190
NO30	4766	2277
NO76	4920	9149
NO20	8205	1623
NO70	6406	9447
NO12	6317	9721
NO45	7744	9534
NO92	1446	7281
NO20	7462	4744
NO99	1236	0302
NO18	5509	4466
NO01	0994	6034
NO75	2770	6163
NO34	0752	8812
NO59	6110	3750
NO95	8509	2719
NO71	9609	7247
NO83	2537	3612
NO39	2351	2878
NO96	7484	2636
NO76	9899	3332
NO97	8083	7405
NO28	3855	9281
NO98	7016	4388
NO98	1187	7434
NO15	7401	5656
NO53	8336	6123
NO49	3151	6332
NO19	2236	8372
NO59	4046	1003
NO94	4978	9173
NO72	7151	5529
NO54	8810	2662
NO57	8712	3132
NO82	3656	5836
NO59	4200	0393
NO61	6824	0056
NO32	2899	6460
NO39	9460	9348
NO64	6261	2503
NO63	9783	8206
NO99	3511	8915
NO59	7973	3136
NO76	3006	4272
NO93	7695	7806
NO01	0013	8099
NO14	2822	0472
NO43	0101	4346
NO79	9335	0389
NO10	5773	2973
NO45	6010	7742
NO43	4787	7548
NO12	1767	9807
NO94	3940	6088
NO42	9275	1446
NO93	0759	0975
NO63	4069	1496
NO96	5421	1625
NO93	7002	1737
NO85	8195	8652
NO84	3349	4668
NO73	7110	3316
NO71	8568	1133
NO00	6795	0663
NO11	2114	5872
NO64	7029	4361
NO30	3963	7212
NO66	9026	4592
NO44	5169	1379
NO41	8687	8787
NO22	0708	9783
NO33	8331	8995
NO17	7006	5837
NO65	5403	9218
NO80	8900	5069
NO21	0065	7469
NO97	4311	1354
NO28	5680	8193
NO76	6358	5909
NO09	9227	1750
NO97	9180	3882
NO75	7601	7914
NO57	8400	2413
NO55	4072	0565
NO37	8721	5089
NO06	2185	6381
NO37	1514	4518
NO27	1067	9750
NO56	2834	0286
NO82	4273	7128
NO22	2489	9412
NO57	2651	0880
NO26	8574	0290
NO92	5730	4474
NO57	3613	0703
NO13	1538	2092
NO25	7191	0280
NO77	6736	8072
NO42	4158	7400
NO54	8232	8279
NO46	1342	2963
NO38	8892	3753
NO29	1293	0530
NO38	5779	5296
NO13	7845	5793
NO45	1981	0582
NO40	0990	8614
NO99	6406	7877
NO47	2372	7250
NO71	8276	2017
NO54	5163	3338
NO59	1531	0430
NO05	6037	7564
NO04	3537	4975
NO64	5867	6326
NO12	4150	6469
NO19	7076	8214
NO68	0639	2056
NO66	0825	3595
NO06	0959	7125
NO27	5270	3751
NO76	0480	7651
NO57	3544	5642
NO05	2932	8454
NO20	6387	3747
NO65	3325	9016
NO09	0908	2054
NO51	7137	9475
NO62	4007	9866
NO58	9637	1254
NO46	0044	9566
NO38	2357	4074
NO48	6155	0805
NO52	7688	8460
NO88	2763	6465
NO36	4058	4986
NO49	8921	5334
NO59	8728	0411
NO52	7022	0568
NO75	3305	4515
NO60	5076	1811
NO29	5909	0000
NO26	5151	6738
NO93	8224	8975
NO51	3102	5910
NO35	1626	9720
NO09	8487	7927
NO18	4665	2518
NO83	2268	4572
NO73	6976	3461
NO34	3170	0531
NO92	6640	5367
NO79	9869	9584
NO13	5478	7350
NO41	1572	0310
NO16	0504	9193
NO50	8657	1147
NO55	2610	8667
NO09	1601	8990
NO58	1972	1608
NO87	3708	7411
NO89	4145	8526
NO87	3506	7849
NO04	2069	5973
NO92	2898	8181
NO15	1726	1798
NO96	7450	6577
NO65	6684	2095
NO08	2501	4600
NO99	2473	1005
NO92	9440	1149
NO25	7782	0597
NO47	9826	3688
NO70	8862	1066
NO22	7663	7465
NO05	4039	3380
NO54	9187	6788
NO58	0023	5250
NO93	8465	7466
NO84	5757	2582
NO44	6614	8285
NO08	9993	3472
NO28	5538	2122
NO80	0250	6920
NO79	3619	6099
NO27	2688	8507
NO19	5976	4932
NO08	4501	8933
NO41	0098	8309
NO39	6687	7071
NO99	0072	8691
NO43	2054	9129
NO56	4948	0909
NO16	6687	1021
NO29	1419	3812
NO26	6772	9396
NO69	4961	4126
NO50	4761	7332
NO91	6423	1502
NO51	4421	2456
NO77	5175	5028
NO74	2795	3513
NO91	4177	4514
NO57	9193	1846
NO16	6267	9822
NO31	6188	7483
NO25	0120	0428
NO93	1819	9914
NO84	1120	9138
NO51	5013	2408
NO48	9701	0829
NO43	8398	5823
NO30	2205	1333
NO10	9302	6372
NO32	5734	4363
NO03	9208	0933
NO41	2643	6830
NO45	9689	9056
NO35	8113	1871
NO91	7910	7142
NO08	9109	3214
NO32	2846	0176
NO22	0493	5938
NO69	9876	4031
NO93	3065	4358
NO66	6411	7805
NO96	3316	6780
NO42	6750	9348
NO76	4019	8557
NO02	5079	0898
NO11	9372	8914
NO89	1216	6371
NO49	4121	9252
NO22	6810	2554
NO70	4749	6627
NO39	2143	8482
NO36	5593	3521
NO72	1404	7151
NO55	9316	8198
NO04	5706	1181
NO67	3504	5996
NO65	2351	2310
NO17	4254	6202
NO95	8296	9887
NO74	2781	0162
NO75	8675	6894
NO66	3192	9874
NO96	0455	8409
NO27	0346	2299
NO31	3678	9729
NO85	2970	4468
NO02	9863	2456
NO48	9475	6962
NO39	8349	7737
NO70	2412	3287
NO72	5401	1353
NO78	5975	0265
NO42	0418	2364
NO11	8424	6798
NO40	8784	8639
NO40	4532	7742
NO02	3890	5691
NO86	2598	1307
NO08	6698	4380
NO25	3496	5526
NO68	2547	0509
NO45	5999	3260
NO58	1058	5269
NO74	0778	0956
NO56	1944	7985
NO36	3905	4628
NO51	1774	3560
NO05	2384	3743
NO39	5522	9625
NO21	7400	3534
NO92	5064	6753
NO56	3314	3614
NO17	3100	1370
NO91	9557	5980
NO43	8579	6865
NO02	3940	6088
NO64	7434	0088
NO76	7568	1920
NO41	2452	2791
NO88	7114	9532
NO32	2694	2360
NO80	2721	0092
NO41	1026	5904
NO15	2796	0178
NO78	8639	7157
NO67	9572	1476
NO10	7060	5986
NO62	5041	0060
NO39	1944	9372
NO18	3266	2437
NO63	2718	7166
NO47	3824	1045
NO37	9345	5308
NO20	6355	2520
NO35	6368	5227
NO79	8202	6268
NO80	9613	5150
NO88	3977	0049
NO52	7267	6775
NO44	9916	4805
NO67	3545	8299
NO40	5808	8598
NO53	6713	8624
NO02	4105	7413
NO59	3261	9860
NO37	2170	2308
NO80	9783	2665
NO42	3885	6320
NO86	2217	4323
NO64	8974	8717
NO43	8233	8079
NO24	1204	2297
NO50	2550	4935
NO10	2056	8304
NO51	8683	1171
NO68	4706	1405
NO53	1951	3237
NO39	1187	7355
NO02	5800	0521
NO36	8469	0228
NO76	8179	6770
NO62	9178	0747
NO70	1993	8582
NO92	7853	6013
NO71	4145	8709
NO26	7847	5749
NO06	9764	1536
NO94	0883	7789
NO79	6551	8498
NO12	5242	8681
NO61	7414	3079
NO61	4832	0236
NO36	9472	7915
NO97	1602	5372
NO67	4006	2842
NO50	1773	0916
NO99	9137	4039
NO30	9201	5399
NO80	7984	8396
NO87	8064	6031
NO88	4824	6733
NO51	0801	7768
NO25	3075	1228
NO85	5888	8980
NO37	4249	4098
NO69	9469	7100
NO26	9024	3259
NO28	1254	3638
NO66	4525	3351
NO93	8498	5023
NO21	7175	4416
NO33	2060	0290
NO02	1056	3782
NO59	5772	2281
NO01	4311	9968
NO28	3066	0394
NO15	0206	2659
NO23	2868	4830
NO75	2826	2033
NO72	0547	1930
NO50	2194	3929
NO86	7726	4921
NO01	2467	2340
NO08	0263	1279
NO38	8308	0722
NO33	5081	5740
NO86	6493	4938
NO64	8154	2295
NO13	8198	4305
NO04	9335	2832
NO34	2026	1447
NO69	4411	3426
NO54	7922	4274
NO23	3909	7389
NO31	5229	3594
NO06	9063	4187
NO50	7051	0327
NO38	3292	0654
NO46	0988	4311
NO89	0660	5418
NO31	7525	0231
NO18	8253	3468
NO99	9997	5444
NO94	6194	7185
NO48	0043	4183
NO47	2146	7052
NO92	4020	7718
NO43	2548	2217
NO82	7252	5331
NO57	7768	7742
NO77	6494	6488
NO12	4933	9137
NO72	0346	6590
NO68	2595	2780
NO33	1509	2841
NO21	4526	6218
NO24	3856	0254
NO00	1442	0212
NO82	2042	8955
NO99	1757	6682
NO50	8374	5340
NO25	2409	7068
NO82	9744	5045
NO72	1784	9251
NO88	7252	3391
NO36	6533	0904
NO61	4210	1254
NO60	2695	4152
NO89	1272	2976
NO32	1217	9330
NO80	6156	2721
NO69	4744	5908
NO07	5284	6353
NO77	6991	4414
NO64	3702	5071
NO74	9316	2494
NO75	2608	9248
NO83	6202	4895
NO96	5899	3911
NO41	1431	7620
NO50	8512	0528
NO78	5887	2419
NO57	3085	2018
NO58	7462	0203
NO58	0891	5423
NO97	7140	0431
NO56	4730	0003
NO76	0337	7033
NO48	4177	1434
NO45	2504	6895
NO15	7111	3211
NO95	2529	5704
NO38	0911	4548
NO17	7169	5285
NO89	3967	6722
NO12	4836	4064
NO34	7641	2015
NO96	3901	8357
NO39	8736	9562
NO22	1979	7639
NO57	0827	4794
NO51	9272	6706
NO79	2539	8357
NO69	8669	6511
NO26	6470	9953
NO08	3412	9536
NO59	6751	4606
NO66	3501	6180
NO74	4075	2300
NO12	6926	8302
NO04	7848	0173
NO93	9119	8937
NO41	6478	5942
NO14	3892	5191
NO67	0913	2091
NO55	5920	9255
NO63	8785	8598
NO57	6124	5325
NO74	9627	4461
NO25	3212	5113
NO21	6658	7794
NO01	3384	6905
NO16	7825	1429
NO05	4594	8094
NO52	6235	2471
NO58	6349	5162
NO49	1715	3835
NO04	9834	0724
NO92	0350	7742
NO37	6586	8128
NO96	5282	2979
NO09	1551	5541
NO58	7810	6673
NO87	4605	2749
NO19	2342	8112
NO02	8144	2393
NO04	2197	3332
NO64	3961	7792
NO74	4914	7694
NO29	7081	6849
NO62	2039	4200
NO61	2268	6630
NO09	5609	3668
NO81	6151	8979
NO21	7448	8433
NO19	4740	8487
NO31	8760	1903
NO74	0673	4255
NO52	0519	0175
NO49	2121	7122
NO39	3927	6996
NO80	2891	4884
NO55	0063	0194
NO80	7821	6269
NO70	5429	3909
NO48	3244	2504
NO85	4295	7135
NO33	7224	9348
NO56	5463	4748
NO66	0824	2315
NO22	5581	5640
NO47	5512	1476
NO85	0293	7773
NO43	3136	0622
NO02	7143	0689
NO13	6221	1036
NO36	9977	6573
NO94	6845	2894
NO73	8319	6597
NO44	6970	9960
NO35	2093	2873
NO63	5077	0718
NO10	0002	9152
NO90	8622	5523
NO94	0520	8217
NO67	2253	1598
NO04	7372	8158
NO95	8395	1231
NO21	0237	5467
NO52	1893	7951
NO00	3275	9672
NO59	5030	2955
NO68	1480	7539
NO04	5833	7448
NO66	8901	7111
NO73	4804	6025
NO17	5246	7719
NO53	2604	1521
NO28	7791	9450
NO67	0173	5201
NO50	9240	0592
NO72	4040	4353
NO44	9157	6826
NO92	7458	4415
NO42	6659	6341
NO43	4953	8542
NO02	8552	5270
NO63	0338	5661
NO87	5935	8793
NO50	2112	5496
NO25	3712	0865
NO01	9890	1670
NO34	1963	4124
NO65	6812	9818
NO35	1095	4287
NO63	1314	1231
NO07	4034	7528
NO77	6315	9270
NO40	3894	1480
NO18	5779	9435
NO48	9756	8249
NO88	6438	0821
NO80	2487	3659
NO88	2350	6851
NO48	2171	4551
NO75	3315	1184
NO58	9231	1020
NO89	1960	7047
NO49	3672	5031
NO75	4845	2358
NO66	8239	9698
NO19	4618	7549
NO17	9617	3764
NO28	1719	9714
NO26	7871	4911
NO70	3701	2379
NO83	4666	8869
NO94	7974	4688
NO44	8607	5947
NO75	3017	3260
NO03	6325	7232
NO14	4645	4100
NO68	4499	0547
NO67	8045	2692
NO81	1208	4308
NO50	4986	8767
NO69	6433	3091
NO12	5059	9337
NO08	9730	7084
NO61	3918	5192
NO95	1457	3675
NO82	5771	0439
NO77	8401	5990
NO10	5394	9851
NO92	7512	5686
NO89	4047	3383
NO95	2107	5771
NO99	5317	4120
NO79	4090	4590
NO16	3078	8484
NO85	2319	9665
NO58	1019	8738
NO66	2915	5203
NO28	9434	3059
NO27	9775	1332
NO32	6049	5963
NO24	0905	5796
NO41	8204	2230
NO32	8277	8634
NO35	0163	1217
NO24	9274	1757
NO44	9982	5523
NO85	3671	1741
NO78	1879	0031
NO34	0756	9815
NO86	5401	3647
NO62	4528	6587
NO43	7211	1850
NO31	8973	4486
NO38	2460	7418
NO17	4789	5569
NO96	9617	6990
NO96	4377	1363
NO33	0829	9103
NO04	4232	7311
NO55	5028	9453
NO83	5706	1875
NO05	4644	1826
NO06	9573	7580
NO37	0827	2588
NO05	6833	8375
NO17	8746	0925
NO98	8303	7185
NO63	6963	2290
NO41	9351	2619
NO48	6024	3311
NO31	8334	9898
NO53	9681	8230
NO95	9919	2755
NO19	3411	7178
NO32	2111	2625
NO83	0525	6380
NO81	0179	1000
NO49	9118	8609
NO31	0801	8317
NO30	0771	6404
NO15	6320	3305
NO17	3199	1940
NO35	3119	2271
NO46	3724	2199
NO57	9288	9413
NO00	6267	1184
NO67	7207	6708
NO34	2050	3062
NO10	6747	1085
NO87	0389	8591
NO37	2366	7902
NO58	3816	8088
NO45	0138	8622
NO60	4377	3600
NO23	9509	8437
NO50	1105	4089
NO36	9376	2789
NO41	8287	4108
NO92	1812	8611
NO45	0000	7714
NO02	6935	7860
NO95	8706	0158
NO70	8554	4437
NO07	2869	6257
NO81	6012	1226
NO46	8424	8916
NO20	1063	0388
NO72	9119	5822
NO40	9959	9815
NO65	2995	3151
NO11	0462	1707
NO09	7093	8751
NO39	5666	3958
NO96	8045	2269
NO81	2914	5946
NO62	6616	3153
NO52	6972	1179
NO85	6011	0087
NO61	3283	6049
NO95	9339	4171
NO15	9234	8420
NO33	9120	8514
NO11	7725	5808
NO04	6539	9848
NO83	2882	4901
NO26	7578	2926
NO92	6454	9043
NO88	9618	0217
NO28	7540	5347
NO71	1297	2078
NO03	1579	6867
NO97	8958	2990
NO98	7950	6075
NO23	0451	9915
NO67	5134	3039
NO86	0679	5095
NO55	2796	0516
NO74	7476	9968
NO00	8838	3745
NO81	6070	4275
NO37	8754	7416
NO49	4074	2939
NO56	1546	8675
NO13	3065	4668
NO26	1191	1448
NO29	7727	8135
NO11	1011	6778
NO53	9707	3493
NO60	1014	7894
NO27	7464	0857
NO44	5574	1811
NO43	5561	7673
NO78	2842	9732
NO07	8474	0502
NO16	8515	2882
NO00	6200	7161
NO25	2895	7602
NO12	2003	6295
NO17	7781	1170
NO04	0219	6634
NO93	2233	3950
NO04	3181	7471
NO47	7503	9549
NO34	9321	1601
NO68	7610	6428
NO86	3239	0658
NO82	9495	4820
NO50	5076	7396
NO33	8092	0878
NO36	5270	1482
NO68	1849	0130
NO23	0188	0294
NO70	8832	3317
NO46	8992	9601
NO23	2115	7827
NO80	8922	2295
NO96	2026	6685
NO22	9185	9805
NO44	4576	9114
NO59	5473	0382
NO08	7810	6912
NO45	3773	6069
NO74	9100	3511
NO06	1976	7948
NO43	1328	3514
NO77	1214	1941
NO22	9531	3550
NO06	2203	3862
NO14	7708	7026
NO88	8912	5160
NO64	8222	5100
NO22	0104	9191
NO76	7609	9905
NO92	1103	3114
NO43	3195	1597
NO16	4654	1432
NO09	0565	2579
NO98	4585	1184
NO79	4416	8209
NO03	8967	7476
NO16	4311	7506
NO16	6375	5710
NO47	1085	4916
NO29	1055	8564
NO38	0828	7451
NO81	7279	4188
NO03	9027	5492
NO08	8229	4172
NO89	2439	7969
NO60	0701	6925
NO51	6036	6421
NO36	5319	7001
NO17	6252	1238
NO40	2120	0484
NO49	3552	4520
NO96	7555	8512
NO53	5984	7057
NO74	2888	9853
NO46	9025	4482
NO79	8113	1276
NO19	1463	5281
NO52	9629	6364
NO39	3740	9264
NO66	6676	0060
NO91	9794	5352
NO27	7714	9245
